Country Name,Country Code,Series Name,Series Code,2022 [YR2022]
Anguilla,AIA,Rule of Law: Percentile Rank,RL.PER.RNK,63.679245
Namibia,NAM,Regulatory Quality: Estimate,RQ.EST,-0.015001387
Puerto Rico,PRI,Political Stability and Absence of Violence/Terrorism: Percentile Rank,PV.PER.RNK,63.679245
Namibia,NAM,Rule of Law: Estimate,RL.EST,0.404543519
Romania,ROU,Regulatory Quality: Percentile Rank,RQ.PER.RNK,63.679245
Nauru,NRU,Political Stability and Absence of Violence/Terrorism: Estimate,PV.EST,0.880902827
Nauru,NRU,Voice and Accountability: Estimate,VA.EST,0.618146777
Saudi Arabia,SAU,Control of Corruption: Percentile Rank,CC.PER.RNK,63.679245
Nauru,NRU,Control of Corruption: Estimate,CC.EST,0.601521969
Slovak Republic,SVK,Government Effectiveness: Percentile Rank,GE.PER.RNK,63.679245
Nauru,NRU,Government Effectiveness: Estimate,GE.EST,0.1999854
Romania,ROU,Voice and Accountability: Percentile Rank,VA.PER.RNK,63.768116
Grenada,GRD,Regulatory Quality: Percentile Rank,RQ.PER.RNK,64.15093994
Nauru,NRU,Regulatory Quality: Estimate,RQ.EST,0.019245401
Marshall Islands,MHL,Control of Corruption: Percentile Rank,CC.PER.RNK,64.15093994
Nauru,NRU,Rule of Law: Estimate,RL.EST,-0.023583662
"Micronesia, Fed. Sts.",FSM,Government Effectiveness: Percentile Rank,GE.PER.RNK,64.15093994
Nepal,NPL,Political Stability and Absence of Violence/Terrorism: Estimate,PV.EST,-0.251907498
Nepal,NPL,Voice and Accountability: Estimate,VA.EST,-0.0491594
Namibia,NAM,Political Stability and Absence of Violence/Terrorism: Percentile Rank,PV.PER.RNK,64.15093994
Nepal,NPL,Control of Corruption: Estimate,CC.EST,-0.532641351
Poland,POL,Rule of Law: Percentile Rank,RL.PER.RNK,64.15093994
Nepal,NPL,Government Effectiveness: Estimate,GE.EST,-0.917344749
Jamaica,JAM,Voice and Accountability: Percentile Rank,VA.PER.RNK,64.25120544
Costa Rica,CRI,Rule of Law: Percentile Rank,RL.PER.RNK,64.62264252
Nepal,NPL,Regulatory Quality: Estimate,RQ.EST,-0.650234938
Fiji,FJI,Control of Corruption: Percentile Rank,CC.PER.RNK,64.62264252
Nepal,NPL,Rule of Law: Estimate,RL.EST,-0.448678464
Hungary,HUN,Regulatory Quality: Percentile Rank,RQ.PER.RNK,64.62264252
Netherlands,NLD,Political Stability and Absence of Violence/Terrorism: Estimate,PV.EST,0.717304826
Netherlands,NLD,Voice and Accountability: Estimate,VA.EST,1.541864872
"Korea, Rep.",KOR,Political Stability and Absence of Violence/Terrorism: Percentile Rank,PV.PER.RNK,64.62264252
Netherlands,NLD,Control of Corruption: Estimate,CC.EST,1.9171803
St. Kitts and Nevis,KNA,Government Effectiveness: Percentile Rank,GE.PER.RNK,64.62264252
Netherlands,NLD,Government Effectiveness: Estimate,GE.EST,1.579469323
Seychelles,SYC,Voice and Accountability: Percentile Rank,VA.PER.RNK,64.73429871
"Bahamas, The",BHS,Government Effectiveness: Percentile Rank,GE.PER.RNK,65.09433746
Netherlands,NLD,Regulatory Quality: Estimate,RQ.EST,1.712272048
Bahrain,BHR,Rule of Law: Percentile Rank,RL.PER.RNK,65.09433746
Netherlands,NLD,Rule of Law: Estimate,RL.EST,1.657425642
Saudi Arabia,SAU,Regulatory Quality: Percentile Rank,RQ.PER.RNK,65.09433746
Netherlands Antilles,ANT,Political Stability and Absence of Violence/Terrorism: Estimate,PV.EST,..
Netherlands Antilles,ANT,Voice and Accountability: Estimate,VA.EST,..
St. Kitts and Nevis,KNA,Control of Corruption: Percentile Rank,CC.PER.RNK,65.09433746
Netherlands Antilles,ANT,Control of Corruption: Estimate,CC.EST,..
Virgin Islands (U.S.),VIR,Political Stability and Absence of Violence/Terrorism: Percentile Rank,PV.PER.RNK,65.09433746
Netherlands Antilles,ANT,Government Effectiveness: Estimate,GE.EST,..
Poland,POL,Voice and Accountability: Percentile Rank,VA.PER.RNK,65.21739197
Barbados,BRB,Government Effectiveness: Percentile Rank,GE.PER.RNK,65.56604004
Netherlands Antilles,ANT,Regulatory Quality: Estimate,RQ.EST,..
Belgium,BEL,Political Stability and Absence of Violence/Terrorism: Percentile Rank,PV.PER.RNK,65.56604004
Netherlands Antilles,ANT,Rule of Law: Estimate,RL.EST,..
Mauritius,MUS,Control of Corruption: Percentile Rank,CC.PER.RNK,65.56604004
New Zealand,NZL,Political Stability and Absence of Violence/Terrorism: Estimate,PV.EST,1.31238234
New Zealand,NZL,Voice and Accountability: Estimate,VA.EST,1.639671326
Oman,OMN,Regulatory Quality: Percentile Rank,RQ.PER.RNK,65.56604004
New Zealand,NZL,Control of Corruption: Estimate,CC.EST,2.163334131
Seychelles,SYC,Rule of Law: Percentile Rank,RL.PER.RNK,65.56604004
New Zealand,NZL,Government Effectiveness: Estimate,GE.EST,1.340531945
Mauritius,MUS,Voice and Accountability: Percentile Rank,VA.PER.RNK,65.70048523
Botswana,BWA,Rule of Law: Percentile Rank,RL.PER.RNK,66.03773499
New Zealand,NZL,Regulatory Quality: Estimate,RQ.EST,1.865193009
Cyprus,CYP,Control of Corruption: Percentile Rank,CC.PER.RNK,66.03773499
New Zealand,NZL,Rule of Law: Estimate,RL.EST,1.731797218
Indonesia,IDN,Government Effectiveness: Percentile Rank,GE.PER.RNK,66.03773499
Nicaragua,NIC,Political Stability and Absence of Violence/Terrorism: Estimate,PV.EST,-0.348428488
Nicaragua,NIC,Voice and Accountability: Estimate,VA.EST,-1.34889102
Sao Tome and Principe,STP,Political Stability and Absence of Violence/Terrorism: Percentile Rank,PV.PER.RNK,66.03773499
Nicaragua,NIC,Control of Corruption: Estimate,CC.EST,-1.287311792
St. Lucia,LCA,Regulatory Quality: Percentile Rank,RQ.PER.RNK,66.03773499
Nicaragua,NIC,Government Effectiveness: Estimate,GE.EST,-1.035816312
Croatia,HRV,Voice and Accountability: Percentile Rank,VA.PER.RNK,66.18357849
Cayman Islands,CYM,Control of Corruption: Percentile Rank,CC.PER.RNK,66.50943756
Nicaragua,NIC,Regulatory Quality: Estimate,RQ.EST,-0.914733768
Greece,GRC,Government Effectiveness: Percentile Rank,GE.PER.RNK,66.50943756
Nicaragua,NIC,Rule of Law: Estimate,RL.EST,-1.309880257
"Hong Kong SAR, China",HKG,Political Stability and Absence of Violence/Terrorism: Percentile Rank,PV.PER.RNK,66.50943756
Niger,NER,Political Stability and Absence of Violence/Terrorism: Estimate,PV.EST,-1.472179294
Niger,NER,Voice and Accountability: Estimate,VA.EST,-0.381765068
Oman,OMN,Rule of Law: Percentile Rank,RL.PER.RNK,66.50943756
Niger,NER,Control of Corruption: Estimate,CC.EST,-0.585803986
Palau,PLW,Regulatory Quality: Percentile Rank,RQ.PER.RNK,66.50943756
Niger,NER,Government Effectiveness: Estimate,GE.EST,-0.639215767
Nauru,NRU,Voice and Accountability: Percentile Rank,VA.PER.RNK,66.66666412
Costa Rica,CRI,Control of Corruption: Percentile Rank,CC.PER.RNK,66.98113251
Niger,NER,Regulatory Quality: Estimate,RQ.EST,-0.720803857
Croatia,HRV,Political Stability and Absence of Violence/Terrorism: Percentile Rank,PV.PER.RNK,66.98113251
Niger,NER,Rule of Law: Estimate,RL.EST,-0.484884024
Italy,ITA,Government Effectiveness: Percentile Rank,GE.PER.RNK,66.98113251
Nigeria,NGA,Political Stability and Absence of Violence/Terrorism: Estimate,PV.EST,-1.798141479
Nigeria,NGA,Voice and Accountability: Estimate,VA.EST,-0.595210969
North Macedonia,MKD,Regulatory Quality: Percentile Rank,RQ.PER.RNK,66.98113251
Nigeria,NGA,Control of Corruption: Estimate,CC.EST,-1.101030469
St. Kitts and Nevis,KNA,Rule of Law: Percentile Rank,RL.PER.RNK,66.98113251
Nigeria,NGA,Government Effectiveness: Estimate,GE.EST,-1.035123467
Trinidad and Tobago,TTO,Voice and Accountability: Percentile Rank,VA.PER.RNK,67.14975739
Germany,DEU,Political Stability and Absence of Violence/Terrorism: Percentile Rank,PV.PER.RNK,67.45282745
Nigeria,NGA,Regulatory Quality: Estimate,RQ.EST,-1.155944705
Greece,GRC,Regulatory Quality: Percentile Rank,RQ.PER.RNK,67.45282745
Nigeria,NGA,Rule of Law: Estimate,RL.EST,-0.913734317
Grenada,GRD,Control of Corruption: Percentile Rank,CC.PER.RNK,67.45282745
Niue,NIU,Political Stability and Absence of Violence/Terrorism: Estimate,PV.EST,1.339968085
Niue,NIU,Voice and Accountability: Estimate,VA.EST,1.290084958
Palau,PLW,Government Effectiveness: Percentile Rank,GE.PER.RNK,67.45282745
Niue,NIU,Control of Corruption: Estimate,CC.EST,-0.183730349
Puerto Rico,PRI,Rule of Law: Percentile Rank,RL.PER.RNK,67.45282745
Niue,NIU,Government Effectiveness: Estimate,GE.EST,1.257087231
Israel,ISR,Voice and Accountability: Percentile Rank,VA.PER.RNK,67.63285065
Barbados,BRB,Regulatory Quality: Percentile Rank,RQ.PER.RNK,67.92453003
Niue,NIU,Regulatory Quality: Estimate,RQ.EST,0.130963504
Botswana,BWA,Government Effectiveness: Percentile Rank,GE.PER.RNK,67.92453003
Niue,NIU,Rule of Law: Estimate,RL.EST,-0.552327216
Grenada,GRD,Rule of Law: Percentile Rank,RL.PER.RNK,67.92453003
North Macedonia,MKD,Political Stability and Absence of Violence/Terrorism: Estimate,PV.EST,0.117590658
North Macedonia,MKD,Voice and Accountability: Estimate,VA.EST,0.159953982
Hungary,HUN,Political Stability and Absence of Violence/Terrorism: Percentile Rank,PV.PER.RNK,67.92453003
North Macedonia,MKD,Control of Corruption: Estimate,CC.EST,-0.323431134
"Micronesia, Fed. Sts.",FSM,Control of Corruption: Percentile Rank,CC.PER.RNK,67.92453003
North Macedonia,MKD,Government Effectiveness: Estimate,GE.EST,-0.081071496
Grenada,GRD,Voice and Accountability: Percentile Rank,VA.PER.RNK,68.11594391
China,CHN,Government Effectiveness: Percentile Rank,GE.PER.RNK,68.39622498
North Macedonia,MKD,Regulatory Quality: Estimate,RQ.EST,0.452958882
Croatia,HRV,Regulatory Quality: Percentile Rank,RQ.PER.RNK,68.39622498
North Macedonia,MKD,Rule of Law: Estimate,RL.EST,-0.09628012
Malaysia,MYS,Rule of Law: Percentile Rank,RL.PER.RNK,68.39622498
Norway,NOR,Political Stability and Absence of Violence/Terrorism: Estimate,PV.EST,0.860958338
Norway,NOR,Voice and Accountability: Estimate,VA.EST,1.774868369
Martinique,MTQ,Political Stability and Absence of Violence/Terrorism: Percentile Rank,PV.PER.RNK,68.39622498
Norway,NOR,Control of Corruption: Estimate,CC.EST,2.067760468
Poland,POL,Control of Corruption: Percentile Rank,CC.PER.RNK,68.39622498
Norway,NOR,Government Effectiveness: Estimate,GE.EST,1.942180634
South Africa,ZAF,Voice and Accountability: Percentile Rank,VA.PER.RNK,68.59903717
Austria,AUT,Political Stability and Absence of Violence/Terrorism: Percentile Rank,PV.PER.RNK,68.86792755
Norway,NOR,Regulatory Quality: Estimate,RQ.EST,1.516139507
Cyprus,CYP,Rule of Law: Percentile Rank,RL.PER.RNK,68.86792755
Norway,NOR,Rule of Law: Estimate,RL.EST,1.762171507
Hungary,HUN,Government Effectiveness: Percentile Rank,GE.PER.RNK,68.86792755
Oman,OMN,Political Stability and Absence of Violence/Terrorism: Estimate,PV.EST,0.529911399
Oman,OMN,Voice and Accountability: Estimate,VA.EST,-1.147820354
Italy,ITA,Control of Corruption: Percentile Rank,CC.PER.RNK,68.86792755
Oman,OMN,Control of Corruption: Estimate,CC.EST,0.052399512
Italy,ITA,Regulatory Quality: Percentile Rank,RQ.PER.RNK,68.86792755
Oman,OMN,Government Effectiveness: Estimate,GE.EST,0.022041289
Vanuatu,VUT,Voice and Accountability: Percentile Rank,VA.PER.RNK,69.0821228
Chile,CHL,Government Effectiveness: Percentile Rank,GE.PER.RNK,69.3396225
Oman,OMN,Regulatory Quality: Estimate,RQ.EST,0.432644993
Dominica,DMA,Control of Corruption: Percentile Rank,CC.PER.RNK,69.3396225
Oman,OMN,Rule of Law: Estimate,RL.EST,0.500481188
Lithuania,LTU,Political Stability and Absence of Violence/Terrorism: Percentile Rank,PV.PER.RNK,69.3396225
Pakistan,PAK,Political Stability and Absence of Violence/Terrorism: Estimate,PV.EST,-1.900261998
Pakistan,PAK,Voice and Accountability: Estimate,VA.EST,-0.862237751
Montenegro,MNE,Regulatory Quality: Percentile Rank,RQ.PER.RNK,69.3396225
Pakistan,PAK,Control of Corruption: Estimate,CC.EST,-0.804032683
Tonga,TON,Rule of Law: Percentile Rank,RL.PER.RNK,69.3396225
Pakistan,PAK,Government Effectiveness: Estimate,GE.EST,-0.623640716
Monaco,MCO,Voice and Accountability: Percentile Rank,VA.PER.RNK,69.56521606
Bhutan,BTN,Government Effectiveness: Percentile Rank,GE.PER.RNK,69.81131744
Pakistan,PAK,Regulatory Quality: Estimate,RQ.EST,-0.886412621
Kiribati,KIR,Rule of Law: Percentile Rank,RL.PER.RNK,69.81131744
Pakistan,PAK,Rule of Law: Estimate,RL.EST,-0.672492206
Maldives,MDV,Political Stability and Absence of Violence/Terrorism: Percentile Rank,PV.PER.RNK,69.81131744
Palau,PLW,Political Stability and Absence of Violence/Terrorism: Estimate,PV.EST,1.096862912
Palau,PLW,Voice and Accountability: Estimate,VA.EST,1.064814568
Samoa,WSM,Control of Corruption: Percentile Rank,CC.PER.RNK,69.81131744
Palau,PLW,Control of Corruption: Estimate,CC.EST,0.601521969
Antigua and Barbuda,ATG,Voice and Accountability: Percentile Rank,VA.PER.RNK,70.04830933
Palau,PLW,Government Effectiveness: Estimate,GE.EST,0.449828535
Croatia,HRV,Government Effectiveness: Percentile Rank,GE.PER.RNK,70.28302002
Rwanda,RWA,Control of Corruption: Percentile Rank,CC.PER.RNK,70.28302002
Palau,PLW,Regulatory Quality: Estimate,RQ.EST,0.442982525
Slovak Republic,SVK,Rule of Law: Percentile Rank,RL.PER.RNK,70.28302002
Palau,PLW,Rule of Law: Estimate,RL.EST,0.952804446
United Arab Emirates,ARE,Political Stability and Absence of Violence/Terrorism: Percentile Rank,PV.PER.RNK,70.28302002
Panama,PAN,Political Stability and Absence of Violence/Terrorism: Estimate,PV.EST,0.297832072
Panama,PAN,Voice and Accountability: Estimate,VA.EST,0.53858304
Cayman Islands,CYM,Voice and Accountability: Percentile Rank,VA.PER.RNK,70.53140259
Panama,PAN,Control of Corruption: Estimate,CC.EST,-0.634607255
American Samoa,ASM,Regulatory Quality: Percentile Rank,RQ.PER.RNK,70.75471497
Panama,PAN,Government Effectiveness: Estimate,GE.EST,-0.127450809
Guam,GUM,Regulatory Quality: Percentile Rank,RQ.PER.RNK,70.75471497
San Marino,SMR,Regulatory Quality: Percentile Rank,RQ.PER.RNK,70.75471497
Panama,PAN,Regulatory Quality: Estimate,RQ.EST,0.127132148
Saudi Arabia,SAU,Government Effectiveness: Percentile Rank,GE.PER.RNK,70.75471497
Panama,PAN,Rule of Law: Estimate,RL.EST,-0.360025138
Slovenia,SVN,Political Stability and Absence of Violence/Terrorism: Percentile Rank,PV.PER.RNK,70.75471497
Papua New Guinea,PNG,Political Stability and Absence of Violence/Terrorism: Estimate,PV.EST,-0.609061778
Papua New Guinea,PNG,Voice and Accountability: Estimate,VA.EST,-0.014180064
St. Lucia,LCA,Control of Corruption: Percentile Rank,CC.PER.RNK,70.75471497
Papua New Guinea,PNG,Control of Corruption: Estimate,CC.EST,-0.696246028
St. Vincent and the Grenadines,VCT,Rule of Law: Percentile Rank,RL.PER.RNK,70.75471497
Papua New Guinea,PNG,Government Effectiveness: Estimate,GE.EST,-0.807290256
St. Kitts and Nevis,KNA,Voice and Accountability: Percentile Rank,VA.PER.RNK,71.01449585
Costa Rica,CRI,Regulatory Quality: Percentile Rank,RQ.PER.RNK,71.22641754
Papua New Guinea,PNG,Regulatory Quality: Estimate,RQ.EST,-0.682209134
Fiji,FJI,Government Effectiveness: Percentile Rank,GE.PER.RNK,71.22641754
Papua New Guinea,PNG,Rule of Law: Estimate,RL.EST,-0.616135001
Netherlands,NLD,Political Stability and Absence of Violence/Terrorism: Percentile Rank,PV.PER.RNK,71.22641754
Paraguay,PRY,Political Stability and Absence of Violence/Terrorism: Estimate,PV.EST,0.035977952
Paraguay,PRY,Voice and Accountability: Estimate,VA.EST,0.001824836
St. Lucia,LCA,Rule of Law: Percentile Rank,RL.PER.RNK,71.22641754
Paraguay,PRY,Control of Corruption: Estimate,CC.EST,-1.090223432
Dominica,DMA,Voice and Accountability: Percentile Rank,VA.PER.RNK,71.49758148
Paraguay,PRY,Government Effectiveness: Estimate,GE.EST,-0.613315761
Bhutan,BTN,Rule of Law: Percentile Rank,RL.PER.RNK,71.69811249
Estonia,EST,Political Stability and Absence of Violence/Terrorism: Percentile Rank,PV.PER.RNK,71.69811249
Paraguay,PRY,Regulatory Quality: Estimate,RQ.EST,-0.169901669
Jamaica,JAM,Government Effectiveness: Percentile Rank,GE.PER.RNK,71.69811249
Paraguay,PRY,Rule of Law: Estimate,RL.EST,-0.590548575
Nauru,NRU,Control of Corruption: Percentile Rank,CC.PER.RNK,71.69811249
Peru,PER,Political Stability and Absence of Violence/Terrorism: Estimate,PV.EST,-0.446338385
Peru,PER,Voice and Accountability: Estimate,VA.EST,0.051325444
Palau,PLW,Control of Corruption: Percentile Rank,CC.PER.RNK,71.69811249
Peru,PER,Control of Corruption: Estimate,CC.EST,-0.807577431
St. Kitts and Nevis,KNA,Regulatory Quality: Percentile Rank,RQ.PER.RNK,71.69811249
Peru,PER,Government Effectiveness: Estimate,GE.EST,-0.397766113
Tonga,TON,Voice and Accountability: Percentile Rank,VA.PER.RNK,71.98067474
Bahrain,BHR,Government Effectiveness: Percentile Rank,GE.PER.RNK,72.16981506
Peru,PER,Regulatory Quality: Estimate,RQ.EST,0.20857498
Botswana,BWA,Regulatory Quality: Percentile Rank,RQ.PER.RNK,72.16981506
Peru,PER,Rule of Law: Estimate,RL.EST,-0.551391065
Georgia,GEO,Control of Corruption: Percentile Rank,CC.PER.RNK,72.16981506
Philippines,PHL,Political Stability and Absence of Violence/Terrorism: Estimate,PV.EST,-0.712976396
Philippines,PHL,Voice and Accountability: Estimate,VA.EST,-0.056843475
"Micronesia, Fed. Sts.",FSM,Rule of Law: Percentile Rank,RL.PER.RNK,72.16981506
Philippines,PHL,Control of Corruption: Estimate,CC.EST,-0.540948451
"Taiwan, China",TWN,Political Stability and Absence of Violence/Terrorism: Percentile Rank,PV.PER.RNK,72.16981506
Philippines,PHL,Government Effectiveness: Estimate,GE.EST,0.064777203
St. Lucia,LCA,Voice and Accountability: Percentile Rank,VA.PER.RNK,72.46376801
Chile,CHL,Rule of Law: Percentile Rank,RL.PER.RNK,72.64151001
Philippines,PHL,Regulatory Quality: Estimate,RQ.EST,0.062785596
Georgia,GEO,Government Effectiveness: Percentile Rank,GE.PER.RNK,72.64151001
Philippines,PHL,Rule of Law: Estimate,RL.EST,-0.518337488
Malaysia,MYS,Regulatory Quality: Percentile Rank,RQ.PER.RNK,72.64151001
Poland,POL,Political Stability and Absence of Violence/Terrorism: Estimate,PV.EST,0.500283241
Poland,POL,Voice and Accountability: Estimate,VA.EST,0.600356281
Seychelles,SYC,Political Stability and Absence of Violence/Terrorism: Percentile Rank,PV.PER.RNK,72.64151001
Poland,POL,Control of Corruption: Estimate,CC.EST,0.506694496
United States,USA,Voice and Accountability: Percentile Rank,VA.PER.RNK,72.94686127
Poland,POL,Government Effectiveness: Estimate,GE.EST,0.25948903
Fiji,FJI,Political Stability and Absence of Violence/Terrorism: Percentile Rank,PV.PER.RNK,73.11320496
Malta,MLT,Regulatory Quality: Percentile Rank,RQ.PER.RNK,73.11320496
Poland,POL,Regulatory Quality: Estimate,RQ.EST,0.71730566
Martinique,MTQ,Control of Corruption: Percentile Rank,CC.PER.RNK,73.11320496
Poland,POL,Rule of Law: Estimate,RL.EST,0.430609286
Reunion,REU,Control of Corruption: Percentile Rank,CC.PER.RNK,73.11320496
Portugal,PRT,Political Stability and Absence of Violence/Terrorism: Estimate,PV.EST,0.860719681
Portugal,PRT,Voice and Accountability: Estimate,VA.EST,1.253335953
Seychelles,SYC,Government Effectiveness: Percentile Rank,GE.PER.RNK,73.11320496
Portugal,PRT,Control of Corruption: Estimate,CC.EST,0.72902143
St. Vincent and the Grenadines,VCT,Voice and Accountability: Percentile Rank,VA.PER.RNK,73.42995453
Portugal,PRT,Government Effectiveness: Estimate,GE.EST,1.001591086
Canada,CAN,Political Stability and Absence of Violence/Terrorism: Percentile Rank,PV.PER.RNK,73.58490753
Slovenia,SVN,Regulatory Quality: Percentile Rank,RQ.PER.RNK,73.58490753
Portugal,PRT,Regulatory Quality: Estimate,RQ.EST,0.762673318
Tuvalu,TUV,Control of Corruption: Percentile Rank,CC.PER.RNK,73.58490753
Portugal,PRT,Rule of Law: Estimate,RL.EST,1.113929033
Cyprus,CYP,Voice and Accountability: Percentile Rank,VA.PER.RNK,73.91304016
